0.000000000000000000e+00,1.000429714443137979e-19
7.086614173228346358e-02,1.102626396402816547e-16
1.417322834645669272e-01,8.562721115924071258e-14
2.125984251968504046e-01,3.169864024044066753e-11
2.834645669291338543e-01,5.274173986435926054e-09
3.543307086614173040e-01,3.985910836945549818e-07
4.251968503937008093e-01,1.450160561944358051e-05
4.960629921259842590e-01,2.831688325386494398e-04
5.669291338582677087e-01,3.364148084074258804e-03
6.377952755905511584e-01,2.604901790618896484e-02
7.086614173228346081e-01,1.322436928749084473e-01
7.795275590551180578e-01,4.405678808689117432e-01
8.503937007874016185e-01,9.864656925201416016e-01
9.212598425196850682e-01,1.553086876869201660e+00
9.921259842519685179e-01,1.832392215728759766e+00
1.062992125984251857e+00,1.759137868881225586e+00
1.133858267716535417e+00,1.503249049186706543e+00
1.204724409448818978e+00,1.235783815383911133e+00
1.275590551181102317e+00,1.025443434715270996e+00
1.346456692913385877e+00,8.755072951316833496e-01
1.417322834645669216e+00,7.799670696258544922e-01
1.488188976377952777e+00,7.332364916801452637e-01
1.559055118110236116e+00,7.306306362152099609e-01
1.629921259842519676e+00,7.717208266258239746e-01
1.700787401574803237e+00,8.515609502792358398e-01
1.771653543307086576e+00,9.481928348541259766e-01
1.842519685039370136e+00,1.030663967132568359e+00
1.913385826771653475e+00,1.077139139175415039e+00
1.984251968503937036e+00,1.086537361145019531e+00
2.055118110236220375e+00,1.072069168090820312e+00
2.125984251968503713e+00,1.046603202819824219e+00
2.196850393700787496e+00,1.018253922462463379e+00
2.267716535433070835e+00,9.916139841079711914e-01
2.338582677165354173e+00,9.722992181777954102e-01
2.409448818897637956e+00,9.666890501976013184e-01
2.480314960629921295e+00,9.745301008224487305e-01
2.551181102362204633e+00,9.896351695060729980e-01
2.622047244094487972e+00,1.006732583045959473e+00
2.692913385826771755e+00,1.024780154228210449e+00
2.763779527559055094e+00,1.040270209312438965e+00
2.834645669291338432e+00,1.044787645339965820e+00
2.905511811023622215e+00,1.036430001258850098e+00
2.976377952755905554e+00,1.019680738449096680e+00
3.047244094488188892e+00,9.978623390197753906e-01
3.118110236220472231e+00,9.760164022445678711e-01
3.188976377952756014e+00,9.600446224212646484e-01
3.259842519685039353e+00,9.516813755035400391e-01
3.330708661417322691e+00,9.501389861106872559e-01
3.401574803149606474e+00,9.565857052803039551e-01
3.472440944881889813e+00,9.689924120903015137e-01
3.543307086614173151e+00,9.849120378494262695e-01
3.614173228346456490e+00,1.004527568817138672e+00
3.685039370078740273e+00,1.025646090507507324e+00
3.755905511811023612e+00,1.041978716850280762e+00
3.826771653543306950e+00,1.049923300743103027e+00
3.897637795275590289e+00,1.051408886909484863e+00
3.968503937007874072e+00,1.047327399253845215e+00
4.039370078740157410e+00,1.037207841873168945e+00
4.110236220472440749e+00,1.021452426910400391e+00
4.181102362204724088e+00,1.003135442733764648e+00
4.251968503937007426e+00,9.878249168395996094e-01
4.322834645669291653e+00,9.766606688499450684e-01
4.393700787401574992e+00,9.681600928306579590e-01
4.464566929133858331e+00,9.653138518333435059e-01
4.535433070866141669e+00,9.695464372634887695e-01
4.606299212598425008e+00,9.773876667022705078e-01
4.677165354330708347e+00,9.868694543838500977e-01
4.748031496062991685e+00,9.969133734703063965e-01
4.818897637795275912e+00,1.006970286369323730e+00
4.889763779527559251e+00,1.016723394393920898e+00
4.960629921259842590e+00,1.022594928741455078e+00
5.031496062992125928e+00,1.024205446243286133e+00
5.102362204724409267e+00,1.026269078254699707e+00
5.173228346456692606e+00,1.030611157417297363e+00
5.244094488188975944e+00,1.031025052070617676e+00
5.314960629921260171e+00,1.023789167404174805e+00
5.385826771653543510e+00,1.014304757118225098e+00
5.456692913385826849e+00,1.006758213043212891e+00
5.527559055118110187e+00,1.000770211219787598e+00
5.598425196850393526e+00,9.961808919906616211e-01
5.669291338582676865e+00,9.923570752143859863e-01
5.740157480314960203e+00,9.884799718856811523e-01
5.811023622047244430e+00,9.844416975975036621e-01
5.881889763779527769e+00,9.820962548255920410e-01
5.952755905511811108e+00,9.847309589385986328e-01
6.023622047244094446e+00,9.922621250152587891e-01
6.094488188976377785e+00,1.000851511955261230e+00
6.165354330708661124e+00,1.009043097496032715e+00
6.236220472440944462e+00,1.016787528991699219e+00
6.307086614173228689e+00,1.021873593330383301e+00
6.377952755905512028e+00,1.023201227188110352e+00
6.448818897637795367e+00,1.023242592811584473e+00
6.519685039370078705e+00,1.024672865867614746e+00
6.590551181102362044e+00,1.024881482124328613e+00
6.661417322834645383e+00,1.020063757896423340e+00
6.732283464566928721e+00,1.012175559997558594e+00
6.803149606299212948e+00,1.004803299903869629e+00
6.874015748031496287e+00,1.000404715538024902e+00
6.944881889763779625e+00,9.983338117599487305e-01
7.015748031496062964e+00,9.963634014129638672e-01
7.086614173228346303e+00,9.935265183448791504e-01
7.157480314960629642e+00,9.905159473419189453e-01
7.228346456692912980e+00,9.894915819168090820e-01
7.299212598425196319e+00,9.914271831512451172e-01
7.370078740157480546e+00,9.967433810234069824e-01
7.440944881889763884e+00,1.004522204399108887e+00
7.511811023622047223e+00,1.010985016822814941e+00
7.582677165354330562e+00,1.013942837715148926e+00
7.653543307086613900e+00,1.016750097274780273e+00
7.724409448818897239e+00,1.021036028861999512e+00
7.795275590551180578e+00,1.024795055389404297e+00
7.866141732283464805e+00,1.025493144989013672e+00
7.937007874015748143e+00,1.022292613983154297e+00
8.007874015748031482e+00,1.018072247505187988e+00
8.078740157480314821e+00,1.013861536979675293e+00
8.149606299212598159e+00,1.009643077850341797e+00
8.220472440944881498e+00,1.005273818969726562e+00
8.291338582677164837e+00,9.993372559547424316e-01
8.362204724409448175e+00,9.928257465362548828e-01
8.433070866141731514e+00,9.876040816307067871e-01
8.503937007874014853e+00,9.867932796478271484e-01
8.574803149606299968e+00,9.903013706207275391e-01
