9.917371869087219238e-01
9.894690513610839844e-01
9.827975034713745117e-01
9.719165563583374023e-01
9.571272134780883789e-01
9.388126134872436523e-01
9.174098372459411621e-01
8.933840394020080566e-01
8.672047853469848633e-01
8.393285274505615234e-01
8.101865053176879883e-01
7.801758050918579102e-01
7.496546506881713867e-01
7.189401984214782715e-01
6.883096098899841309e-01
6.579996943473815918e-01
6.282110214233398438e-01
5.991095900535583496e-01
5.708308219909667969e-01
5.434818863868713379e-01
5.171456933021545410e-01
4.918840229511260986e-01
4.677390158176422119e-01
4.447368681430816650e-01
4.228895008563995361e-01
4.021964073181152344e-01
3.826470673084259033e-01
3.642217516899108887e-01
3.468934893608093262e-01
3.306296169757843018e-01
3.153929114341735840e-01
3.011424243450164795e-01
2.878347933292388916e-01
2.754245102405548096e-01
2.638649344444274902e-01
2.531086802482604980e-01
2.431083321571350098e-01
2.338170409202575684e-01
2.251889109611511230e-01
2.171791940927505493e-01
2.097447961568832397e-01
2.028439342975616455e-01
1.964365243911743164e-01
1.904840916395187378e-01
1.849496811628341675e-01
1.797982752323150635e-01
1.749969124794006348e-01
1.705145239830017090e-01
1.663219928741455078e-01
1.623918563127517700e-01
1.586984246969223022e-01
1.552176326513290405e-01
1.519272029399871826e-01
1.488064825534820557e-01
1.458365917205810547e-01
1.430006623268127441e-01
1.402833610773086548e-01
1.376710832118988037e-01
1.351513266563415527e-01
1.327126920223236084e-01
