9.891795516014099121e-01
9.793806076049804688e-01
9.507368803024291992e-01
9.055057168006896973e-01
8.470992445945739746e-01
7.796352505683898926e-01
7.074441909790039062e-01
6.346122622489929199e-01
5.646227598190307617e-01
5.001302957534790039e-01
4.428800642490386963e-01
3.937475979328155518e-01
3.528714179992675781e-01
3.198297619819641113e-01
2.938247919082641602e-01
2.738482058048248291e-01
2.588128447532653809e-01
2.476514279842376709e-01
2.393812835216522217e-01
2.331433743238449097e-01
2.282212823629379272e-01
2.240443676710128784e-01
2.201818227767944336e-01
2.163287699222564697e-01
2.122890949249267578e-01
2.079554051160812378e-01
2.032898813486099243e-01
1.983057558536529541e-01
1.930499970912933350e-01
1.875893920660018921e-01
1.819985359907150269e-01
1.763505786657333374e-01
1.707112640142440796e-01
1.651345193386077881e-01
1.596614271402359009e-01
1.543196588754653931e-01
1.491243541240692139e-01
1.440802067518234253e-01
1.391841918230056763e-01
1.344282776117324829e-01
1.298027932643890381e-01
1.252988874912261963e-01
1.209100484848022461e-01
1.166332066059112549e-01
1.124689951539039612e-01
1.084212884306907654e-01
1.044963076710700989e-01
1.007007807493209839e-01
9.704091399908065796e-02
9.352126717567443848e-02
9.014442563056945801e-02
8.691070973873138428e-02
8.381793648004531860e-02
8.086080849170684814e-02
7.803113013505935669e-02
7.531801611185073853e-02
7.270909845829010010e-02
7.019156217575073242e-02
6.775353103876113892e-02
6.538564711809158325e-02
